transaction_id,store_name,sales_channel,product_category,units_sold,unit_price,discount_applied,campaign_id,campaign_channel,marketing_spend,campaign_exposure_status,customer_id,customer_segment,inventory_level,stockout_flag,revenue
3655, Central Mall,In-store,Men,1,20,0,CAMP-A,Influencer,50,Seen,CUST_877,Loyal,Optimal,Yes,18
5978, Central Mall,In-store,Men,2,40,0,CAMP-A,Paid Ads,100,Seen,CUST_797,Loyal,Overstocked,Yes,72
5328, Central Mall,In-store,Women,3,80,0,CAMP-A,Social,400,Clicked,CUST_968,Loyal,Overstocked,Yes,216
6964, Central Mall,In-store,Women,1,20,0,CAMP-A,Influencer,400,Seen,CUST_1214,Loyal,Optimal,No,18
5099, Central Mall,In-store,Men,1,120,0,CAMP-B,Influencer,200,Seen,CUST_253,Loyal,Understocked,Yes,108
6117, Central Mall,In-store,Men,1,40,0,CAMP-B,Paid Ads,400,Seen,CUST_1557,Loyal,Overstocked,Yes,36
570, Central Mall,In-store,Men,4,20,0,CAMP-B,Paid Ads,100,Seen,CUST_1975,Loyal,Understocked,Yes,72
590, Central Mall,In-store,Men,3,40,0,CAMP-B,Influencer,100,Seen,CUST_1434,Loyal,Optimal,No,108
573, Central Mall,In-store,Women,1,60,0,CAMP-B,Paid Ads,50,Clicked,CUST_39,Loyal,Understocked,Yes,54
1836, Central Mall,In-store,Women,3,40,0,CAMP-B,Influencer,400,Seen,CUST_749,Loyal,Optimal,Yes,108
2468, Central Mall,In-store,Women,1,20,0,CAMP-B,Influencer,200,Seen,CUST_2075,Loyal,Overstocked,Yes,18
5727, Central Mall,In-store,Women,4,20,0,CAMP-B,Paid Ads,50,Seen,CUST_1776,Loyal,Understocked,Yes,72
214, Central Mall,In-store,Men,1,20,0,CAMP-B,Paid Ads,100,Seen,CUST_2103,Loyal,Optimal,Yes,18
4117, Central Mall,In-store,Men,1,40,0,CAMP-B,Email,200,Seen,CUST_2412,Loyal,Understocked,Yes,36
5388, Central Mall,In-store,Shoes,2,20,0,CAMP-B,Paid Ads,50,Converted,CUST_1018,Loyal,Optimal,No,36
4159, Central Mall,In-store,Women,1,60,0,CAMP-B,Paid Ads,100,Converted,CUST_1297,Loyal,Understocked,No,54
927, Central Mall,In-store,Women,1,60,0,CAMP-A,Paid Ads,100,Seen,CUST_2348,Loyal,Understocked,Yes,54
1043, Central Mall,In-store,Women,1,60,0,CAMP-A,Paid Ads,50,Clicked,CUST_816,Loyal,Optimal,Yes,54
824, Central Mall,Online,Kids,2,60,0,CAMP-C,Influencer,200,Seen,CUST_500,Loyal,Optimal,Yes,108
2861, Central Mall,Online,Kids,1,40,0,CAMP-C,Email,50,Seen,CUST_1849,Loyal,Optimal,Yes,36
6728, Central Mall,Online,Kids,2,60,0,CAMP-C,Paid Ads,50,Clicked,CUST_546,Loyal,Optimal,No,108
4168, Central Mall,Online,Men,2,60,0,CAMP-C,Paid Ads,100,Seen,CUST_773,Loyal,Overstocked,Yes,108
5308, Central Mall,Online,Kids,1,60,0,CAMP-D,Influencer,400,Seen,CUST_1698,Loyal,Overstocked,Yes,54
1206, Central Mall,Online,Men,2,80,0,CAMP-D,Email,200,Converted,CUST_987,Loyal,Overstocked,No,144
1376, Central Mall,Online,Men,1,40,0,CAMP-D,Paid Ads,200,Converted,CUST_2461,Loyal,Understocked,Yes,36
2993, Central Mall,Online,Shoes,4,40,0,CAMP-D,Social,50,Seen,CUST_448,Loyal,Optimal,Yes,144
826, Central Mall,Online,Women,1,60,0,CAMP-D,Influencer,200,Seen,CUST_1922,Loyal,Optimal,Yes,54
1114, Central Mall,Online,Women,1,20,0,CAMP-D,Paid Ads,100,Clicked,CUST_566,Loyal,Understocked,Yes,18
6398, Central Mall,Online,Women,1,60,0,CAMP-D,Influencer,50,Seen,CUST_386,Loyal,Understocked,Yes,54
1092, Central Mall,Online,Kids,1,40,0,CAMP-A,Influencer,50,Converted,CUST_1141,Loyal,Overstocked,Yes,36
52, Central Mall,Online,Men,1,20,0,CAMP-A,Influencer,50,Seen,CUST_2094,Loyal,Understocked,No,18
1499, Central Mall,Online,Men,1,60,0,CAMP-A,Email,200,Clicked,CUST_1476,Loyal,Optimal,Yes,54
1701, Central Mall,Online,Shoes,1,60,0,CAMP-A,Social,100,Clicked,CUST_2163,Loyal,Overstocked,Yes,54
1997, Central Mall,Online,Women,1,40,0,CAMP-A,Paid Ads,100,Seen,CUST_2221,Loyal,Overstocked,No,36
3688, Central Mall,Online,Women,1,60,0,CAMP-A,Influencer,100,Converted,CUST_1474,Loyal,Overstocked,Yes,54
3369, Central Mall,Online,Accessories,1,40,0,CAMP-E,Paid Ads,100,Clicked,CUST_1396,Loyal,Understocked,Yes,36
1242, Central Mall,Online,Men,2,60,0,CAMP-E,Social,100,Clicked,CUST_1981,Loyal,Optimal,No,108
2055, City Store,App,Men,4,120,0,CAMP-A,Paid Ads,50,Seen,CUST_1704,Loyal,Overstocked,Yes,432
4213, City Store,App,Women,1,60,0,CAMP-A,Influencer,400,Seen,CUST_667,Loyal,Optimal,No,54
1449, City Store,App,Accessories,1,20,0,CAMP-A,Social,100,Seen,CUST_1314,Loyal,Overstocked,No,18
2701, City Store,App,Accessories,1,40,0,CAMP-A,Paid Ads,50,Converted,CUST_1936,Loyal,Overstocked,Yes,36
3475, City Store,App,Accessories,2,40,0,CAMP-A,Email,400,Clicked,CUST_346,Loyal,Overstocked,Yes,72
4657, City Store,App,Men,2,80,0,CAMP-A,Paid Ads,200,Clicked,CUST_1320,Loyal,Understocked,No,144
6445, City Store,App,Shoes,1,20,0,CAMP-A,Paid Ads,200,Clicked,CUST_854,Loyal,Optimal,Yes,18
2758, City Store,App,Women,1,40,0,CAMP-A,Paid Ads,50,Converted,CUST_842,Loyal,Optimal,Yes,36
6985, City Store,App,Men,4,60,0,CAMP-A,Email,200,Clicked,CUST_2228,Loyal,Understocked,Yes,216
1960, City Store,App,Women,1,40,0,CAMP-A,Email,100,Seen,CUST_2062,Loyal,Understocked,Yes,36
382, City Store,App,Men,4,20,0,CAMP-B,Paid Ads,100,Seen,CUST_2241,Loyal,Understocked,Yes,72
5360, City Store,App,Women,1,40,0,CAMP-B,Email,50,Seen,CUST_884,Loyal,Understocked,Yes,36
5676, City Store,App,Kids,2,60,0,CAMP-B,Influencer,200,Seen,CUST_575,Loyal,Understocked,Yes,108
4318, City Store,App,Men,2,60,0,CAMP-B,Influencer,100,Converted,CUST_2036,Loyal,Optimal,No,108
1685, City Store,App,Men,2,60,0,CAMP-A,Social,200,Seen,CUST_1853,Loyal,Optimal,No,108
4876, City Store,App,Men,1,20,0,CAMP-A,Paid Ads,200,Seen,CUST_434,Loyal,Understocked,Yes,18
5867, City Store,App,Men,2,60,0,CAMP-A,Influencer,50,Seen,CUST_2070,Loyal,Understocked,Yes,108
5299, City Store,App,Women,1,60,0,CAMP-A,Email,50,Seen,CUST_1656,Loyal,Understocked,Yes,54
5663, City Store,App,Accessories,1,20,0,CAMP-C,Paid Ads,200,Clicked,CUST_1393,Loyal,Understocked,Yes,18
2429, City Store,App,Men,1,40,0,CAMP-C,Social,200,Seen,CUST_1968,Loyal,Understocked,Yes,36
5187, City Store,App,Shoes,2,60,0,CAMP-C,Social,100,Seen,CUST_1139,Loyal,Understocked,Yes,108
606, City Store,App,Women,4,40,0,CAMP-C,Social,100,Seen,CUST_2063,Loyal,Understocked,Yes,144
2372, City Store,App,Women,3,120,0,CAMP-C,Influencer,200,Seen,CUST_2053,Loyal,Understocked,Yes,324
3787, City Store,App,Men,4,60,0,CAMP-D,Paid Ads,100,Clicked,CUST_1787,Loyal,Overstocked,Yes,216
672, City Store,App,Men,1,40,0,CAMP-A,Email,200,Converted,CUST_492,Loyal,Optimal,No,36
3210, City Store,App,Shoes,1,60,0,CAMP-A,Social,200,Converted,CUST_1054,Loyal,Understocked,Yes,54
5161, City Store,App,Shoes,1,120,0,CAMP-A,Social,100,Seen,CUST_2349,Loyal,Optimal,Yes,108
6325, City Store,App,Shoes,1,20,0,CAMP-A,Social,400,Clicked,CUST_2176,Loyal,Understocked,Yes,18
5185, City Store,App,Men,2,60,0,CAMP-E,Paid Ads,50,Seen,CUST_1628,Loyal,Understocked,Yes,108
1717, City Store,In-store,Accessories,1,80,0,CAMP-A,Paid Ads,100,Converted,CUST_338,Loyal,Understocked,No,72
4263, City Store,In-store,Kids,1,80,0,CAMP-A,Influencer,50,Seen,CUST_428,Loyal,Optimal,Yes,72
2828, City Store,In-store,Men,2,40,0,CAMP-A,Paid Ads,200,Seen,CUST_2175,Loyal,Understocked,No,72
2911, City Store,In-store,Men,1,60,0,CAMP-A,Influencer,100,Seen,CUST_2313,Loyal,Understocked,Yes,54
3656, City Store,In-store,Men,2,20,0,CAMP-A,Paid Ads,50,Seen,CUST_914,Loyal,Optimal,Yes,36
2664, City Store,In-store,Shoes,2,60,0,CAMP-A,Email,200,Seen,CUST_965,Loyal,Optimal,No,108
4322, City Store,In-store,Women,2,60,0,CAMP-A,Paid Ads,400,Converted,CUST_779,Loyal,Understocked,Yes,108
498, City Store,In-store,Accessories,1,40,0,CAMP-E,Social,200,Seen,CUST_1008,Loyal,Understocked,Yes,36
4674, City Store,In-store,Men,1,20,0,CAMP-A,Social,100,Seen,CUST_1965,Loyal,Optimal,No,18
6737, City Store,In-store,Shoes,1,20,0,CAMP-A,Paid Ads,100,Seen,CUST_2284,Loyal,Overstocked,Yes,18
3177, City Store,In-store,Women,1,80,0,CAMP-A,Paid Ads,200,Clicked,CUST_828,Loyal,Overstocked,Yes,72
5752, City Store,In-store,Women,4,20,0,CAMP-A,Email,200,Clicked,CUST_1969,Loyal,Understocked,No,72
6670, City Store,In-store,Women,1,20,0,CAMP-A,Social,50,Converted,CUST_676,Loyal,Understocked,Yes,18
361, City Store,In-store,Accessories,1,40,0,CAMP-A,Social,50,Converted,CUST_1716,Loyal,Understocked,Yes,36
6792, City Store,In-store,Accessories,1,60,0,CAMP-A,Social,200,Seen,CUST_137,Loyal,Understocked,Yes,54
4199, City Store,In-store,Men,1,60,0,CAMP-A,Paid Ads,100,Seen,CUST_363,Loyal,Understocked,Yes,54
6785, City Store,In-store,Men,1,40,0,CAMP-A,Paid Ads,200,Seen,CUST_28,Loyal,Optimal,Yes,36
666, City Store,In-store,Men,1,60,0,CAMP-A,Email,100,Clicked,CUST_414,Loyal,Understocked,Yes,54
1066, City Store,In-store,Men,1,60,0,CAMP-A,Email,50,Seen,CUST_443,Loyal,Overstocked,Yes,54
611, City Store,In-store,Women,1,40,0,CAMP-A,Paid Ads,200,Seen,CUST_1775,Loyal,Overstocked,No,36
1306, City Store,In-store,Women,4,20,0,CAMP-A,Social,50,Converted,CUST_419,Loyal,Optimal,No,72
5440, City Store,In-store,Women,1,120,0,CAMP-A,Paid Ads,50,Seen,CUST_454,Loyal,Optimal,No,108
4410, City Store,In-store,Accessories,1,20,0,CAMP-B,Paid Ads,200,Seen,CUST_363,Loyal,Overstocked,No,18
221, City Store,In-store,Women,1,40,0,CAMP-B,Paid Ads,50,Converted,CUST_565,Loyal,Optimal,No,36
2069, City Store,In-store,Women,3,20,0,CAMP-B,Influencer,50,Seen,CUST_1221,Loyal,Understocked,Yes,54
735, City Store,In-store,Accessories,1,60,0,CAMP-B,Paid Ads,50,Converted,CUST_2360,Loyal,Overstocked,Yes,54
1381, City Store,In-store,Men,1,60,0,CAMP-B,Influencer,400,Seen,CUST_1535,Loyal,Optimal,No,54
1091, City Store,In-store,Men,1,80,0,CAMP-B,Paid Ads,200,Converted,CUST_491,Loyal,Understocked,Yes,72
4808, City Store,In-store,Shoes,2,40,0,CAMP-B,Influencer,200,Converted,CUST_2144,Loyal,Understocked,Yes,72
5312, City Store,In-store,Women,1,120,0,CAMP-B,Influencer,400,Seen,CUST_96,Loyal,Overstocked,Yes,108
4812, City Store,In-store,Men,1,40,0,CAMP-A,Influencer,50,Seen,CUST_2031,Loyal,Overstocked,No,36
2469, City Store,In-store,Women,3,60,0,CAMP-A,Email,200,Clicked,CUST_2496,Loyal,Understocked,Yes,162
412, City Store,In-store,Accessories,1,40,0,CAMP-C,Social,200,Seen,CUST_2448,Loyal,Optimal,Yes,36
1831, City Store,In-store,Men,2,20,0,CAMP-C,Paid Ads,100,Clicked,CUST_2303,Loyal,Overstocked,Yes,36
91, City Store,In-store,Women,1,120,0,CAMP-C,Paid Ads,50,Seen,CUST_2239,Loyal,Optimal,No,108
2791, City Store,In-store,Women,1,20,0,CAMP-C,Paid Ads,400,Seen,CUST_751,Loyal,Understocked,Yes,18
5865, City Store,In-store,Women,2,120,0,CAMP-C,Paid Ads,200,Clicked,CUST_1164,Loyal,Overstocked,Yes,216
6652, City Store,In-store,Women,1,40,0,CAMP-C,Social,50,Seen,CUST_392,Loyal,Understocked,Yes,36
6659, City Store,In-store,Women,1,20,0,CAMP-C,Paid Ads,50,Seen,CUST_1096,Loyal,Understocked,Yes,18
5894, City Store,In-store,Men,1,40,0,CAMP-D,Paid Ads,400,Clicked,CUST_1531,Loyal,Understocked,Yes,36
6510, City Store,In-store,Men,3,60,0,CAMP-D,Paid Ads,50,Seen,CUST_677,Loyal,Understocked,Yes,162
6458, City Store,In-store,Accessories,1,40,0,CAMP-A,Social,400,Seen,CUST_900,Loyal,Overstocked,Yes,36
3796, City Store,In-store,Men,1,40,0,CAMP-A,Paid Ads,200,Clicked,CUST_1439,Loyal,Overstocked,Yes,36
4558, City Store,In-store,Shoes,1,20,0,CAMP-A,Influencer,100,Clicked,CUST_843,Loyal,Optimal,Yes,18
6831, City Store,In-store,Women,1,60,0,CAMP-A,Paid Ads,200,Seen,CUST_154,Loyal,Optimal,Yes,54
764, City Store,In-store,Accessories,1,20,0,CAMP-E,Paid Ads,100,Converted,CUST_487,Loyal,Optimal,Yes,18
48, City Store,In-store,Men,4,80,0,CAMP-E,Influencer,200,Seen,CUST_127,Loyal,Optimal,Yes,288
4732, City Store,In-store,Women,2,40,0,CAMP-E,Paid Ads,50,Seen,CUST_791,Loyal,Understocked,Yes,72
607, City Store,In-store,Accessories,1,60,0,CAMP-A,Influencer,50,Clicked,CUST_193,Loyal,Optimal,Yes,54
1849, City Store,In-store,Men,2,120,0,CAMP-A,Influencer,400,Converted,CUST_1508,Loyal,Optimal,No,216
2835, City Store,In-store,Men,1,60,0,CAMP-A,Influencer,100,Seen,CUST_889,Loyal,Understocked,Yes,54
4621, City Store,In-store,Men,1,80,0,CAMP-A,Paid Ads,200,Seen,CUST_816,Loyal,Understocked,Yes,72
1405, City Store,In-store,Women,3,40,0,CAMP-A,Influencer,50,Seen,CUST_318,Loyal,Overstocked,Yes,108
6571, City Store,In-store,Women,2,40,0,CAMP-A,Influencer,400,Clicked,CUST_2073,Loyal,Understocked,No,72
6638, City Store,In-store,Women,1,20,0,CAMP-A,Paid Ads,400,Seen,CUST_2113,Loyal,Overstocked,Yes,18
3205, City Store,In-store,Kids,3,40,0,CAMP-A,Social,100,Clicked,CUST_434,Loyal,Overstocked,No,108
40, City Store,In-store,Women,2,60,0,CAMP-A,Paid Ads,400,Clicked,CUST_1027,Loyal,Overstocked,Yes,108
2549, City Store,In-store,Men,2,40,0,CAMP-A,Paid Ads,50,Seen,CUST_696,Loyal,Optimal,No,72
177, City Store,In-store,Women,1,60,0,CAMP-A,Social,100,Seen,CUST_2052,Loyal,Optimal,Yes,54
3872, City Store,In-store,Accessories,1,20,0,CAMP-B,Paid Ads,100,Converted,CUST_1175,Loyal,Optimal,Yes,18
805, City Store,In-store,Men,1,60,0,CAMP-B,Influencer,100,Seen,CUST_1782,Loyal,Optimal,Yes,54
1088, City Store,In-store,Accessories,4,120,0,CAMP-B,Paid Ads,200,Seen,CUST_1935,Loyal,Optimal,Yes,432
1384, City Store,In-store,Accessories,4,20,0,CAMP-B,Social,50,Seen,CUST_184,Loyal,Overstocked,Yes,72
2475, City Store,In-store,Kids,2,60,0,CAMP-B,Paid Ads,100,Seen,CUST_1150,Loyal,Optimal,No,108
119, City Store,In-store,Men,1,80,0,CAMP-B,Influencer,400,Seen,CUST_1658,Loyal,Overstocked,No,72
6174, City Store,In-store,Shoes,3,60,0,CAMP-B,Paid Ads,200,Converted,CUST_2175,Loyal,Optimal,No,162
5478, City Store,In-store,Women,1,60,0,CAMP-B,Paid Ads,200,Seen,CUST_988,Loyal,Overstocked,Yes,54
3254, City Store,In-store,Accessories,1,60,0,CAMP-A,Influencer,400,Seen,CUST_1600,Loyal,Optimal,Yes,54
3990, City Store,In-store,Accessories,2,120,0,CAMP-A,Influencer,100,Seen,CUST_2203,Loyal,Overstocked,Yes,216
4870, City Store,In-store,Kids,4,60,0,CAMP-A,Influencer,200,Seen,CUST_407,Loyal,Optimal,Yes,216
937, City Store,Online,Men,1,60,0,CAMP-C,Paid Ads,100,Clicked,CUST_2010,Loyal,Understocked,Yes,54
6861, City Store,Online,Shoes,2,40,0,CAMP-C,Email,200,Seen,CUST_651,Loyal,Understocked,No,72
1905, City Store,Online,Women,1,20,0,CAMP-C,Email,200,Seen,CUST_1610,Loyal,Understocked,No,18
3324, City Store,Online,Women,2,120,0,CAMP-C,Email,400,Seen,CUST_1568,Loyal,Understocked,Yes,216
3954, City Store,Online,Women,1,40,0,CAMP-C,Social,50,Seen,CUST_333,Loyal,Understocked,Yes,36
6293, City Store,Online,Women,1,20,0,CAMP-C,Paid Ads,400,Seen,CUST_1804,Loyal,Optimal,Yes,18
2263, City Store,Online,Accessories,2,40,0,CAMP-D,Email,100,Seen,CUST_2400,Loyal,Optimal,No,72
6597, City Store,Online,Kids,2,80,0,CAMP-D,Paid Ads,100,Converted,CUST_413,Loyal,Optimal,No,144
252, City Store,Online,Men,4,60,0,CAMP-D,Paid Ads,50,Clicked,CUST_863,Loyal,Optimal,Yes,216
526, City Store,Online,Men,1,60,0,CAMP-D,Social,100,Seen,CUST_834,Loyal,Optimal,Yes,54
1660, City Store,Online,Men,2,20,0,CAMP-D,Paid Ads,200,Converted,CUST_1282,Loyal,Optimal,Yes,36
2613, City Store,Online,Women,1,20,0,CAMP-D,Email,50,Seen,CUST_926,Loyal,Optimal,Yes,18
3534, City Store,Online,Women,4,80,0,CAMP-D,Email,200,Clicked,CUST_490,Loyal,Understocked,Yes,288
454, City Store,Online,Men,2,20,0,CAMP-A,Influencer,200,Seen,CUST_744,Loyal,Understocked,No,36
1395, City Store,Online,Men,1,60,0,CAMP-A,Paid Ads,50,Seen,CUST_1738,Loyal,Understocked,No,54
5531, Fashion Hub,App,Shoes,1,60,0,CAMP-A,Influencer,200,Clicked,CUST_1489,Loyal,Overstocked,Yes,54
5441, Fashion Hub,App,Women,1,40,0,CAMP-A,Paid Ads,200,Converted,CUST_854,Loyal,Understocked,Yes,36
1900, Fashion Hub,App,Accessories,1,40,0,CAMP-A,Paid Ads,200,Converted,CUST_555,Loyal,Optimal,Yes,36
5044, Fashion Hub,App,Women,1,20,0,CAMP-A,Social,100,Converted,CUST_1931,Loyal,Overstocked,No,18
4860, Fashion Hub,App,Men,2,120,0,CAMP-B,Email,400,Seen,CUST_1928,Loyal,Optimal,Yes,216
2999, Fashion Hub,App,Shoes,3,40,0,CAMP-B,Paid Ads,50,Seen,CUST_358,Loyal,Optimal,Yes,108
5230, Fashion Hub,App,Women,4,60,0,CAMP-B,Social,100,Clicked,CUST_2080,Loyal,Understocked,Yes,216
5640, Fashion Hub,App,Women,3,20,0,CAMP-B,Paid Ads,200,Seen,CUST_592,Loyal,Understocked,Yes,54
6393, Fashion Hub,App,Women,4,20,0,CAMP-A,Social,50,Clicked,CUST_727,Loyal,Understocked,Yes,72
5239, Fashion Hub,App,Shoes,1,20,0,CAMP-C,Social,100,Clicked,CUST_980,Loyal,Understocked,No,18
6438, Fashion Hub,App,Women,2,60,0,CAMP-C,Influencer,100,Seen,CUST_2291,Loyal,Optimal,No,108
6971, Fashion Hub,App,Women,1,60,0,CAMP-C,Influencer,100,Clicked,CUST_1746,Loyal,Optimal,Yes,54
701, Fashion Hub,App,Women,1,120,0,CAMP-D,Social,200,Clicked,CUST_1308,Loyal,Overstocked,Yes,108
1838, Fashion Hub,App,Women,3,20,0,CAMP-D,Paid Ads,50,Seen,CUST_1833,Loyal,Understocked,Yes,54
3527, Fashion Hub,App,Women,1,40,0,CAMP-D,Paid Ads,200,Converted,CUST_2082,Loyal,Understocked,Yes,36
6749, Fashion Hub,App,Men,2,80,0,CAMP-A,Paid Ads,200,Seen,CUST_1168,Loyal,Understocked,Yes,144
5688, Fashion Hub,App,Shoes,3,60,0,CAMP-A,Paid Ads,200,Seen,CUST_1130,Loyal,Understocked,Yes,162
2139, Fashion Hub,App,Men,2,120,0,CAMP-E,Email,100,Clicked,CUST_78,Loyal,Optimal,Yes,216
4869, Fashion Hub,App,Women,3,60,0,CAMP-E,Paid Ads,100,Clicked,CUST_1903,Loyal,Understocked,Yes,162
4768, Fashion Hub,In-store,Kids,1,20,0,CAMP-A,Paid Ads,200,Converted,CUST_168,Loyal,Optimal,Yes,18
1626, Fashion Hub,In-store,Men,1,120,0,CAMP-A,Social,100,Clicked,CUST_1889,Loyal,Optimal,No,108
4066, Fashion Hub,In-store,Men,3,80,0,CAMP-A,Influencer,100,Converted,CUST_791,Loyal,Overstocked,Yes,216
1596, Fashion Hub,In-store,Men,1,60,0,CAMP-A,Influencer,100,Seen,CUST_2017,Loyal,Understocked,No,54
5858, Fashion Hub,In-store,Shoes,1,60,0,CAMP-A,Paid Ads,100,Seen,CUST_810,Loyal,Overstocked,No,54
250, Fashion Hub,In-store,Women,2,20,0,CAMP-A,Paid Ads,50,Seen,CUST_1247,Loyal,Overstocked,Yes,36
5520, Fashion Hub,In-store,Women,1,40,0,CAMP-A,Email,400,Clicked,CUST_2283,Loyal,Optimal,Yes,36
1505, Fashion Hub,In-store,Accessories,3,40,0,CAMP-A,Influencer,100,Clicked,CUST_776,Loyal,Understocked,Yes,108
4664, Fashion Hub,In-store,Accessories,2,60,0,CAMP-A,Paid Ads,50,Converted,CUST_1175,Loyal,Overstocked,Yes,108
6490, Fashion Hub,In-store,Accessories,1,40,0,CAMP-A,Influencer,100,Seen,CUST_1460,Loyal,Optimal,Yes,36
1958, Fashion Hub,In-store,Women,1,20,0,CAMP-A,Email,50,Converted,CUST_1577,Loyal,Overstocked,Yes,18
1966, Fashion Hub,In-store,Accessories,1,80,0,CAMP-B,Paid Ads,100,Clicked,CUST_946,Loyal,Overstocked,Yes,72
493, Fashion Hub,In-store,Men,2,20,0,CAMP-B,Influencer,100,Seen,CUST_2142,Loyal,Understocked,Yes,36
628, Fashion Hub,In-store,Men,1,20,0,CAMP-B,Email,200,Converted,CUST_1442,Loyal,Understocked,Yes,18
2708, Fashion Hub,In-store,Women,1,20,0,CAMP-B,Influencer,400,Seen,CUST_1863,Loyal,Understocked,Yes,18
4340, Fashion Hub,In-store,Women,4,20,0,CAMP-B,Influencer,50,Clicked,CUST_356,Loyal,Understocked,Yes,72
2932, Fashion Hub,In-store,Men,1,40,0,CAMP-B,Email,200,Seen,CUST_2354,Loyal,Optimal,Yes,36
3898, Fashion Hub,In-store,Men,1,40,0,CAMP-B,Influencer,100,Clicked,CUST_1410,Loyal,Overstocked,Yes,36
6764, Fashion Hub,In-store,Men,2,40,0,CAMP-B,Influencer,100,Seen,CUST_61,Loyal,Understocked,No,72
6147, Fashion Hub,In-store,Shoes,2,40,0,CAMP-B,Influencer,200,Seen,CUST_1499,Loyal,Optimal,Yes,72
2021, Fashion Hub,In-store,Women,4,60,0,CAMP-B,Influencer,400,Seen,CUST_2301,Loyal,Overstocked,Yes,216
4367, Fashion Hub,In-store,Women,1,80,0,CAMP-B,Paid Ads,200,Clicked,CUST_1201,Loyal,Understocked,No,72
4725, Fashion Hub,In-store,Women,1,20,0,CAMP-B,Influencer,100,Seen,CUST_2062,Loyal,Optimal,Yes,18
1967, Fashion Hub,In-store,Kids,2,60,0,CAMP-A,Influencer,100,Seen,CUST_2333,Loyal,Optimal,Yes,108
3002, Fashion Hub,In-store,Men,2,80,0,CAMP-A,Paid Ads,50,Converted,CUST_1101,Loyal,Understocked,Yes,144
3748, Fashion Hub,In-store,Men,3,60,0,CAMP-A,Influencer,50,Seen,CUST_1778,Loyal,Optimal,Yes,162
5260, Fashion Hub,In-store,Accessories,1,40,0,CAMP-C,Influencer,100,Converted,CUST_1410,Loyal,Overstocked,No,36
5061, Fashion Hub,In-store,Kids,4,60,0,CAMP-C,Email,100,Seen,CUST_2406,Loyal,Understocked,Yes,216
1281, Fashion Hub,In-store,Men,2,40,0,CAMP-C,Social,50,Seen,CUST_577,Loyal,Overstocked,Yes,72
2424, Fashion Hub,In-store,Men,2,20,0,CAMP-C,Influencer,200,Seen,CUST_2056,Loyal,Understocked,Yes,36
4518, Fashion Hub,In-store,Shoes,1,40,0,CAMP-C,Paid Ads,50,Converted,CUST_447,Loyal,Understocked,No,36
5606, Fashion Hub,In-store,Shoes,1,20,0,CAMP-C,Influencer,400,Clicked,CUST_1585,Loyal,Understocked,Yes,18
6028, Fashion Hub,In-store,Women,2,80,0,CAMP-C,Social,50,Seen,CUST_2401,Loyal,Understocked,Yes,144
5347, Fashion Hub,In-store,Kids,2,20,0,CAMP-D,Influencer,100,Clicked,CUST_1384,Loyal,Understocked,No,36
5242, Fashion Hub,In-store,Shoes,1,20,0,CAMP-D,Paid Ads,100,Seen,CUST_2027,One-time,Overstocked,No,18
2859, Fashion Hub,In-store,Women,2,40,0,CAMP-D,Email,200,Seen,CUST_1312,One-time,Optimal,Yes,72
84, Fashion Hub,In-store,Men,1,40,0,CAMP-A,Email,50,Seen,CUST_2211,One-time,Optimal,Yes,36
3507, Fashion Hub,In-store,Women,1,80,0,CAMP-A,Influencer,200,Clicked,CUST_2134,One-time,Optimal,Yes,72
4570, Fashion Hub,In-store,Women,2,60,0,CAMP-A,Paid Ads,50,Clicked,CUST_1302,One-time,Understocked,Yes,108
6381, Fashion Hub,In-store,Accessories,2,20,0,CAMP-E,Paid Ads,200,Seen,CUST_1376,One-time,Understocked,Yes,36
2181, Fashion Hub,In-store,Kids,1,20,0,CAMP-E,Email,50,Seen,CUST_72,One-time,Optimal,Yes,18
6870, Fashion Hub,In-store,Men,4,40,0,CAMP-E,Paid Ads,50,Clicked,CUST_197,One-time,Understocked,No,144
4022, Fashion Hub,In-store,Shoes,1,40,0,CAMP-E,Social,100,Seen,CUST_387,One-time,Understocked,Yes,36
696, Fashion Hub,In-store,Women,3,60,0,CAMP-E,Influencer,100,Seen,CUST_436,One-time,Understocked,Yes,162
4086, Fashion Hub,In-store,Women,2,80,0,CAMP-E,Influencer,50,Seen,CUST_629,One-time,Optimal,Yes,144
2990, Fashion Hub,In-store,Kids,1,40,0,CAMP-A,Email,50,Clicked,CUST_1393,One-time,Understocked,Yes,36
5704, Fashion Hub,In-store,Men,1,20,0,CAMP-A,Social,200,Seen,CUST_2283,One-time,Overstocked,Yes,18
5999, Fashion Hub,In-store,Shoes,3,20,0,CAMP-A,Influencer,400,Converted,CUST_1725,One-time,Understocked,Yes,54
6115, Fashion Hub,In-store,Women,1,40,0,CAMP-A,Paid Ads,50,Seen,CUST_1722,One-time,Understocked,Yes,36
4093, Fashion Hub,In-store,Kids,1,60,0,CAMP-A,Influencer,200,Seen,CUST_1337,One-time,Understocked,Yes,54
3092, Fashion Hub,In-store,Women,3,20,0,CAMP-A,Paid Ads,400,Clicked,CUST_2206,One-time,Overstocked,No,54
6798, Fashion Hub,In-store,Men,1,80,0,CAMP-A,Paid Ads,100,Seen,CUST_1117,One-time,Understocked,Yes,72
3551, Fashion Hub,In-store,Women,1,40,0,CAMP-A,Paid Ads,200,Seen,CUST_749,One-time,Optimal,Yes,36
